GameID,class,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
10076,8,NULL,NULL,NULL,225.0678,0.014339,0.001627,7,0.000291,0.000911,0.005281,16.3502,33.2874,5.4713,26,0.000898,8,0,0.000959
9098,7,23,6,240,171.4218,0.003781,0.000443,7,0.000341,0.000721,0.004893,26.1969,39.7313,5.3282,16,0.002643,7,0,0
10066,8,NULL,NULL,NULL,251.2284,0.02291,0.000946,5,0.001097,0.001173,0.005411,13.7404,35.7203,4.5524,22,0.000738,5,0,0.000662
6511,3,21,20,800,107.4774,0.002656,0.000497,6,0.00002,0.000547,0.003224,32.6562,58.5031,5.5346,30,0.00071,8,0,0.000193
5950,2,23,12,500,76.212,0.002069,0.000461,10,0,0.000084,0.00309,51.7818,84.3801,4.0995,21,0.000559,6,0,0.000112
7228,5,22,8,1000,97.6944,0.003017,0.000403,6,0.000083,0.000417,0.004685,29.5476,53.9585,3.4214,21,0.001307,7,0,0.000181
1575,3,16,12,650,131.919,0.0017,0.0004,0,0.000344,0.001089,0.002844,48.7059,52.2656,8.5469,23,0.000955,7,0.000322,0.0003
9041,3,30,6,250,104.853,0.00153,0.000918,4,0.000278,0.000417,0.00231,14.0488,73.0602,8.0241,14,0.000473,5,0,0
1468,5,20,10,500,140.001,0.0093,0.000601,6,0.00001,0.000281,0.004009,24.6015,51.59,4.445,33,0.000972,8,0.000501,0.000321
381,6,23,20,1800,176.5188,0.007171,0.000383,10,0.000243,0.000307,0.004142,24.644,44.8519,5.9877,23,0.002352,7,0,0
3135,1,25,4,350,48.5838,0.001093,0.000145,6,0,0.000257,0.002106,86.0308,88.2137,3.9847,16,0.000579,6,0,0.000064
8748,2,23,12,300,98.652,0.001914,0.000467,2,0.000019,0.000458,0.003072,30.7439,72.1337,5.5046,28,0.00056,10,0.000028,0.000037
4378,5,19,28,850,155.0352,0.007981,0.000398,0,0.000042,0.000042,0.003477,33.4788,59.3012,6.0783,13,0.00044,4,0,0.000084
2997,1,16,8,72,70.41,0.00109,0.000156,6,0,0.000033,0.002705,103.7568,88.2303,4.5364,28,0.000713,9,0,0
6872,4,19,28,850,89.3526,0.000122,0.000122,3,0,0.000122,0.003728,24.4474,61.4641,4.4379,8,0.000853,3,0,0
1807,4,25,10,500,73.6464,0.000361,0.00012,3,0.000048,0.000265,0.00195,35.25,66.8642,7.1605,13,0.000626,3,0,0
2633,4,18,8,500,154.7022,0.002167,0.000491,10,0.000065,0.000022,0.004811,21.8165,35.8018,5.5736,42,0.001076,6,0.000058,0
1365,2,19,24,450,58.6338,0.001476,0.000197,0,0,0.000315,0.002047,47.8447,92.8846,4.9135,19,0.000748,7,0,0
2885,3,17,8,125,87.4092,0.000751,0.000188,4,0,0.000532,0.00313,45.2121,84.76,4.96,9,0.000814,3,0,0
7014,6,17,42,1500,181.5948,0.006791,0.000338,6,0.00001,0.000077,0.006328,25.4046,31.0061,4.1311,23,0.000733,7,0,0
3710,1,16,16,420,40.1292,0.000189,0.000131,4,0.000022,0.000022,0.001614,129.9729,130.2523,4.7342,22,0.000276,7,0.000182,0.000051
1298,1,17,70,400,82.0902,0.000107,0.000064,1,0.000011,0.000107,0.00193,50.0444,71.9779,8.1215,17,0.000352,6,0,0
7636,4,19,16,500,165.582,0.005364,0.001015,7,0.000007,0.000986,0.0044,26.2714,46.6622,5.7893,29,0.000971,9,0.000213,0.000199
3449,1,29,10,500,43.6686,0.000213,0.000123,6,0,0.000101,0.002083,48.8,104.6237,4.0108,20,0.000336,6,0,0
5570,4,17,6,500,108.8802,0.003109,0.000451,5,0,0.00084,0.003824,33.4041,51.6098,4.5122,18,0.000715,8,0,0.000311
1000,6,17,16,624,138.3468,0.002546,0.000432,10,0.00011,0.000417,0.005101,29.5494,39.5008,4.735,25,0.00081,7,0.000008,0
77,4,20,14,2708,117.4884,0.002944,0.000527,2,0.000019,0.000414,0.005399,52.014,46.4321,3.3746,29,0.001035,7,0.000273,0.00047
4715,4,18,12,750,120.072,0.007979,0.000446,5,0.000054,0.000473,0.002889,43.6056,71.2523,5.3178,20,0.000864,7,0,0.000095
1825,1,16,8,70,45.2916,0.000667,0.0001,0,0.00005,0.000083,0.001201,112.5634,173.5556,6.6111,17,0.000534,6,0,0
204,3,18,8,600,62.2194,0.001099,0.000322,0,0.00004,0.000201,0.002386,44.3164,90.8989,4.5393,14,0.00071,7,0,0.000107
7313,4,23,2,150,133.3014,0.001923,0.000342,2,0,0.000228,0.003633,23.1181,49.051,6.0275,21,0.000955,6,0,0
2925,6,17,14,750,161.6112,0.005672,0.00063,6,0.000072,0.000322,0.004512,29.2146,41.473,5.6143,31,0.000659,9,0,0.00015
7128,5,18,2,500,140.94,0.002796,0.00042,5,0.000021,0.000589,0.002607,24.1951,54.1613,9.0806,10,0.001135,5,0,0
5175,3,19,28,1000,91.713,0.00131,0.000107,0,0.000027,0.00008,0.002086,31.8442,96.8205,7.6923,9,0.000615,3,0,0
10023,8,NULL,NULL,NULL,248.0118,0.014722,0.001752,7,0.000375,0.00011,0.004115,17.4656,34.2357,7.8973,20,0.001111,8,0,0
1128,1,18,14,100,50.1,0.002077,0.000176,0,0,0.000048,0.00238,59.6486,114.0671,3.1678,13,0.00099,6,0,0
8167,4,24,16,800,172.9176,0.002984,0.000349,4,0.000209,0.000823,0.004449,26.4025,38.0564,6.7116,17,0.000962,7,0,0.000014
6560,5,20,14,600,173.9916,0.007043,0.000464,5,0,0.000663,0.004325,27.6462,41.7778,5.8774,28,0.001027,9,0.000116,0.00005
7127,6,24,36,2000,129.5514,0.003964,0.000472,8,0.000155,0.000534,0.004854,26.4153,46.3413,4.2855,36,0.001146,12,0.000279,0.000325
8623,3,18,16,500,76.2204,0.001689,0.00038,3,0.00031,0.000141,0.002858,29.4851,77.8719,4.6108,16,0.001154,5,0,0.000183
171,1,18,6,230,69.5076,0.000175,0.000204,4,0.000058,0.000204,0.001459,45.0612,112.96,9.14,11,0.000584,4,0,0
7258,7,23,56,2400,171.7614,0.006926,0.000657,8,0.00018,0.000949,0.005066,23.7598,37.6891,5.6487,34,0.000533,9,0.000223,0.002685
10035,8,NULL,NULL,NULL,298.7916,0.023253,0.000659,4,0.000433,0.00033,0.005561,16.0743,29.2593,5.8444,19,0.000783,6,0,0.000309
5572,3,27,28,90,95.4924,0.002031,0.000474,4,0.000176,0.000257,0.003439,44.3004,77.0709,4.5827,31,0.002193,8,0.000054,0.000014
3287,1,21,16,100,94.9017,0.003313,0.000097,2,0,0.000869,0.002027,118,110.0952,7.381,12,0.000161,3,0,0
10021,8,NULL,NULL,NULL,189.5778,0.007559,0.000487,10,0.000606,0.000566,0.005821,22.0317,36.733,4.905,28,0.00054,5,0,0
2082,4,20,48,1030,83.0166,0.002075,0.000259,4,0.0001,0.00006,0.002893,62.25,73.1862,4.6414,14,0.000299,5,0,0
10001,8,NULL,NULL,NULL,189.7404,0.004582,0.000655,4,0.000073,0.000618,0.006291,23.513,32.5665,4.4451,25,0.002218,6,0,0
5493,3,22,6,800,110.7324,0.000976,0.000368,1,0.000089,0.000684,0.003245,41.8353,70.6719,6.2891,15,0.000482,7,0,0.000292
10005,8,NULL,NULL,NULL,287.8128,0.02904,0.001041,9,0.000231,0.000656,0.005399,31.6416,36.1143,4.5893,34,0.001138,6,0.000058,0
1830,1,16,10,200,92.2266,0.000641,0.00009,4,0,0.000191,0.0027,54.0921,63.6,6.1917,17,0.000304,8,0,0.000011
3146,1,25,8,60,53.0832,0.000975,0.000277,2,0,0.000222,0.003113,62.9429,72.6406,3.0498,26,0.000787,6,0,0.000066
7728,3,20,6,1000,61.314,0.000943,0.000273,3,0.000219,0.00026,0.003265,54.437,85.6736,3.3598,20,0.00082,6,0,0.000123
6169,6,24,8,250,71.1426,0.002035,0.000407,4,0.000102,0.000407,0.002467,71.5,72.2887,4.299,16,0.001374,4,0,0
1604,1,25,24,300,43.4706,0.00017,0.000195,4,0,0.000122,0.002995,61.2082,106.1138,2.7724,16,0.000767,8,0,0
6177,7,21,6,500,115.7556,0.002693,0.000478,5,0.000326,0.000513,0.004406,20.4244,51.3333,4.3783,22,0.000711,7,0,0.000221
6909,2,16,24,600,98.2776,0.000776,0.000291,4,0,0.000065,0.002587,29.519,60.5,6.775,6,0.000485,5,0,0
10069,8,NULL,NULL,NULL,313.908,0.019537,0.001214,4,0.000318,0.000607,0.005879,8.1642,26.0918,6.7885,26,0.001321,8,0.000106,0.000443
3147,2,16,16,300,74.5758,0.001037,0.000286,6,0,0.000089,0.004117,45.8846,64.9017,3.3046,15,0.000523,7,0,0
1128,1,18,14,100,50.1,0.002077,0.000176,0,0,0.000048,0.00238,59.6486,114.0671,3.1678,13,0.00099,6,0,0
3125,7,21,8,400,157.6344,0.008552,0.000698,9,0.000013,0.000577,0.004659,22.4855,48.5764,4.513,25,0.000712,6,0,0
9245,5,16,20,500,131.0706,0.003588,0.000117,4,0.000044,0.000432,0.00476,24.641,47.6308,4.3754,26,0.000659,6,0,0
4370,3,18,16,224,71.6574,0.001929,0.000214,3,0,0.000929,0.002286,35.746,73.8125,5.2031,16,0.000929,4,0,0
4699,7,23,14,750,166.5456,0.006804,0.000361,6,0.000764,0.000605,0.004065,18.4845,49.2562,6.1219,26,0.000664,7,0,0
6888,1,16,56,50,49.4184,0.001511,0.000143,2,0,0.000306,0.001306,71.1111,104.6875,6.25,12,0.000653,6,0,0
6305,4,22,12,200,91.6206,0.001362,0.000367,6,0.000054,0.000594,0.003286,24.9769,65.9342,4.9046,25,0.000778,9,0,0.000141
398,7,24,16,1250,216.6852,0.011957,0.000396,6,0.000528,0.000839,0.005691,21.6119,32.6225,5.0083,33,0.000688,8,0.000038,0
10072,8,NULL,NULL,NULL,243.7134,0.017195,0.000711,6,0.000666,0.000426,0.005594,21.8795,30.5722,5.1136,25,0.000576,8,0,0
6290,3,33,10,400,86.6238,0.001814,0.000299,5,0.000069,0.000459,0.002434,42.4381,87.9245,6.3774,10,0.001332,5,0,0
4555,7,19,28,500,201.2946,0.011939,0.000665,9,0.000726,0.000357,0.005059,19.2195,37.7324,5.1436,31,0.001009,6,0,0
2076,7,23,56,2400,136.2432,0.006425,0.000855,10,0.00001,0.000185,0.005132,28.0987,39.9318,4.0322,33,0.001118,10,0.000107,0.000826
3389,1,17,20,100,56.5278,0.001265,0.000284,2,0.000181,0.00049,0.002168,58.8434,94.1429,4.4048,12,0.000826,4,0,0.000077
1030,2,25,12,400,105.8694,0.006526,0.000441,5,0,0.000046,0.003391,31.8621,69.8904,4.0068,12,0.000766,6,0,0.000163
1824,6,21,10,800,152.8692,0.009566,0.000568,5,0.000092,0.000553,0.003562,38.0779,57.1034,5.4224,15,0.000584,6,0,0.000061
7406,6,24,14,730,237.2724,0.01112,0.000582,5,0,0.000695,0.006241,18.7517,32.1545,5.0955,30,0.002199,6,0,0
2247,5,23,16,150,133.6044,0.003684,0.000494,10,0.000104,0.000295,0.003804,34.1933,54.608,5.6331,32,0.00067,8,0.000072,0.000175
6741,6,19,10,500,187.1862,0.007175,0.000507,6,0.000018,0.00032,0.004819,26.4177,38.3026,6.059,25,0.001174,9,0.000196,0.000462
7415,7,24,20,1000,211.9686,0.005753,0.001328,8,0.000346,0.000249,0.004564,10.2857,34.5818,7.2364,30,0.000484,3,0,0.000194
10075,8,NULL,NULL,NULL,274.6194,0.022497,0.000707,6,0.000163,0.000082,0.004053,20.6757,32.7785,6.9262,15,0.000626,3,0,0
7433,4,17,24,1000,97.5594,0.006132,0.000348,3,0.000104,0,0.003083,49.3887,70.8872,4.0075,23,0.00102,7,0,0.000058
8672,7,23,42,2000,298.7952,0.02677,0.000377,4,0.000025,0.000025,0.004822,16.8586,33.7292,6.1354,14,0.000954,4,0,0
5644,6,21,16,600,192.6942,0.012679,0.000481,4,0.000024,0.000168,0.003657,26.6225,45.2895,6.4013,11,0.001299,3,0,0
1096,7,19,56,1700,130.86,0.003419,0.000552,5,0.000104,0.000069,0.003108,18.7416,52.3111,6.6667,15,0.000932,5,0,0
4190,4,16,4,50,93.8622,0.002933,0.000609,5,0.000227,0.000397,0.003386,38.4538,66.4937,4.3975,18,0.000765,7,0,0.000269
6469,7,23,36,1100,225.2022,0.012627,0.001074,8,0.000412,0.001336,0.00612,21.407,38.4898,4.9061,28,0.001486,7,0.000087,0.000187
7844,6,25,28,2500,184.2786,0.010149,0.000513,6,0.000128,0.000096,0.003351,25.2885,50.1053,7.3589,17,0.000609,6,0,0.000353
5093,2,17,28,600,108.0102,0.005368,0.000307,2,0.000022,0.000997,0.002498,76.793,74.2456,6.2588,21,0.000734,9,0,0
8217,5,16,4,1000,125.0142,0.002456,0.000091,3,0.000079,0.000362,0.003859,34.2353,50.2991,5.2141,16,0.000894,7,0.000091,0.000215
4931,6,24,24,1274,66.5388,0.002394,0.000511,6,0.000057,0.000272,0.002712,47.1261,78.6109,3.8577,18,0.00118,6,0,0.000227
3049,3,19,20,750,100.1742,0.000566,0.000111,2,0.000025,0.001021,0.003283,56.9023,65.8427,5.5618,24,0.001095,7,0,0
10047,8,NULL,NULL,NULL,175.5936,0.01268,0.000934,9,0.000098,0.00101,0.005265,27.1322,43.7278,3.8371,24,0.000575,5,0,0
6263,4,23,24,650,173.454,0.007123,0.000879,5,0.000093,0.000289,0.005088,26.1868,35.1364,5.075,20,0.001029,7,0.00015,0.000058
3104,1,16,20,20,103.0962,0.000659,0.000233,5,0,0,0.002909,56,70.7733,6.5289,29,0.000905,6,0,0
5982,1,24,8,700,42.0726,0.001224,0.000668,1,0.000012,0.000136,0.002819,63.207,95.8246,2.4254,16,0.000371,5,0,0
9098,7,23,6,240,171.4218,0.003781,0.000443,7,0.000341,0.000721,0.004893,26.1969,39.7313,5.3282,16,0.002643,7,0,0
7926,4,23,2,200,116.3904,0.002364,0.000443,6,0.000401,0.000591,0.003039,18.4336,67.1111,6.3542,15,0.001689,5,0,0
6283,1,17,6,100,102.5208,0.001417,0.000118,3,0.000089,0.000177,0.002303,20.6234,70.6154,7.7692,12,0.000502,5,0,0
4239,6,29,14,900,81.5496,0.002161,0.000529,5,0.000023,0.000341,0.003218,39.6484,67.9124,4.1642,22,0.001198,8,0.000176,0.000082
10025,8,NULL,NULL,NULL,179.9982,0.009524,0.001052,6,0,0.000125,0.003567,32.5628,39.56,7.005,13,0.000999,6,0,0
701,2,19,20,120,119.073,0.001221,0.000365,3,0.000067,0.000087,0.004402,32.779,49.6419,4.8843,22,0.000952,9,0.000336,0.000538
7367,5,18,24,900,112.692,0.007454,0.000497,5,0.000131,0.000549,0.004263,41.5062,64.4172,3.1779,22,0.000759,5,0,0
1686,5,18,2,350,121.4862,0.002627,0.000521,1,0,0.000073,0.004794,39.1291,44.6061,4.0303,25,0.001295,7,0.000085,0.000048
5640,7,26,24,1000,219.669,0.010871,0.000957,5,0.00109,0.000186,0.004412,14.3273,43.9036,6.6988,16,0.001754,5,0,0
2101,4,23,12,730,133.4454,0.005405,0.000276,4,0.000031,0.000082,0.004271,34.2446,52.4019,4.7967,26,0.000879,6,0,0
604,3,21,10,200,68.1486,0.001639,0.000393,0,0.000023,0.000023,0.004133,29.3034,56.9832,2.7374,16,0.000762,4,0,0.000115
1696,6,20,28,800,104.4786,0.002363,0.000364,3,0.000182,0.000467,0.003453,28.3939,57.0827,4.985,14,0.001013,3,0,0
8002,6,25,20,750,149.1078,0.005845,0.000552,3,0.000019,0.000295,0.003931,37.0194,49.5593,5.8232,29,0.001028,8,0.000219,0.000257
10025,8,NULL,NULL,NULL,179.9982,0.009524,0.001052,6,0,0.000125,0.003567,32.5628,39.56,7.005,13,0.000999,6,0,0
3132,5,17,10,800,82.1292,0.001597,0.000303,4,0.000055,0.000468,0.002506,26.0444,70.1538,5.6703,13,0.000909,4,0,0.000055
2199,5,17,24,800,133.29,0.001939,0.000264,1,0,0.000169,0.003482,35.7609,59.5676,6.4324,21,0.002485,5,0,0
8226,6,17,14,1000,175.5162,0.008935,0.000484,5,0.000168,0.000544,0.003815,32.187,46.6528,6.2358,30,0.001236,7,0,0
2545,5,21,16,400,173.0568,0.007907,0.000111,3,0,0.000028,0.0034,26.459,52.7154,7.2276,10,0.000553,4,0,0
5351,5,26,6,200,147.4176,0.005109,0.000248,7,0,0.000744,0.004729,28.9783,48,4.9228,31,0.001372,7,0.000088,0.000102
6484,5,20,8,250,88.0626,0.001793,0.000092,3,0.000053,0.00033,0.003783,38.8252,59.8885,3.9164,18,0.000962,7,0,0.000369
7225,4,23,12,400,80.922,0.001901,0.00027,10,0.000093,0.000734,0.002365,61.4951,89.5686,6.3562,27,0.000842,9,0.00007,0.000155
1351,4,19,10,200,133.911,0.004849,0.000351,1,0,0.000736,0.003482,42.6263,56.7114,6.0738,28,0.001332,7,0.000082,0.000093
160,3,19,6,150,64.6416,0.000672,0.000336,1,0.000154,0.000203,0.002759,53.5776,78.2944,4.2284,41,0.000637,6,0.00007,0.000063
2717,3,22,20,500,110.5272,0.001697,0.000107,2,0.000011,0.000462,0.003017,41.9857,73.3808,6.3559,17,0.001213,6,0,0
9098,7,23,6,240,171.4218,0.003781,0.000443,7,0.000341,0.000721,0.004893,26.1969,39.7313,5.3282,16,0.002643,7,0,0
4173,2,16,4,400,107.3424,0.001024,0.000234,0,0.000015,0.000044,0.003293,52.9464,57.9911,5.7956,16,0.000878,4,0,0.000073
704,6,25,56,2500,160.971,0.004511,0.000358,7,0.000011,0.000179,0.005626,27.2959,36.1645,4.4673,20,0.000967,7,0.000231,0.00021
3558,3,24,16,500,76.944,0.000662,0.000234,1,0.000026,0.000026,0.003507,32.7435,57.0074,3.9556,17,0.000546,4,0,0
154,5,25,20,700,101.6796,0.001406,0.000427,5,0,0.000125,0.003453,26.7979,54.5979,5.3144,22,0.001032,4,0,0.00057
6514,4,25,16,750,113.2794,0.00131,0.00038,3,0.000034,0.000524,0.003278,41.4264,63.3711,6.549,37,0.000896,8,0.000262,0.000507
6581,2,26,6,50,62.0004,0.001315,0.000228,7,0.000027,0.000192,0.002411,59.635,104.2879,4.9015,28,0.000932,6,0,0
7033,5,16,42,550,119.7708,0.004081,0.000509,5,0.000115,0.000646,0.003579,41.8313,54.6212,5.3707,33,0.000689,9,0.000186,0.000222
2079,4,28,12,600,147.8922,0.01291,0.000553,7,0.000072,0.000307,0.003655,27.6854,57.9384,4.1905,27,0.000891,8,0.000102,0.000215
8800,2,20,6,480,54.3408,0.000969,0.000176,5,0.000088,0.000303,0.002496,61.1969,84.8471,3.8275,18,0.000421,7,0,0.000108
10061,8,NULL,NULL,NULL,284.2296,0.016069,0.000711,9,0.000355,0.000548,0.00668,9.4756,29.6851,5.3326,25,0.002459,7,0,0
5983,6,20,30,500,186.1218,0.007236,0.001198,6,0.000025,0.000549,0.005265,22.9905,39.9621,5.237,20,0.000549,3,0,0
7415,7,24,20,1000,211.9686,0.005753,0.001328,8,0.000346,0.000249,0.004564,10.2857,34.5818,7.2364,30,0.000484,3,0,0.000194
1526,5,31,8,300,110.193,0.002517,0.000342,8,0.000014,0.000629,0.002982,38.0276,75.2477,6.1514,22,0.002257,7,0.00026,0.000287
1366,1,20,14,200,96.7374,0.002277,0.000246,1,0,0.000415,0.002016,57.3231,85.5267,8.2977,17,0.001031,5,0,0
6546,4,19,20,800,110.8896,0.003795,0.000314,3,0,0.000108,0.003854,41.8061,61.6387,4.8244,33,0.001412,8,0.000333,0.000392
1753,3,26,2,200,57.9156,0.001415,0.000136,5,0.000073,0.000327,0.001588,80.3218,128.16,6.2286,23,0.000544,7,0,0
3012,2,18,28,690,94.2102,0.001975,0.000568,3,0,0.00027,0.002359,62.9333,72.1205,6.8072,17,0.000924,6,0,0
7259,5,20,48,2000,91.3914,0.000502,0.000114,4,0.000013,0.000229,0.0039,41.5269,52.7687,4.3355,40,0.000743,8,0,0.000025
1347,1,28,4,40,53.55,0.000302,0.000082,2,0,0.000275,0.001429,73.9608,108.6154,6.8269,11,0.001347,4,0,0
3152,1,19,10,50,87.0408,0.005331,0.000341,3,0,0.000184,0.003362,46.0787,71.1562,3.375,17,0.000446,3,0,0
5058,4,20,16,800,96.3216,0.001216,0.000238,6,0.000022,0.000286,0.003427,43.964,56.4267,5.0103,29,0.00063,6,0,0
8522,6,21,10,500,180.1512,0.011739,0.000888,9,0.000688,0.000895,0.003287,33.0131,53.7516,7.0218,28,0.000702,6,0.000222,0.000229
6847,1,35,12,450,46.8606,0.001233,0.000184,4,0,0.000411,0.002456,71.4159,93.9559,3.1982,26,0.000476,10,0.000022,0.000011
6423,5,29,16,550,70.437,0.000317,0.000034,2,0,0.00051,0.002209,49.0309,79.2821,5.959,24,0.000578,4,0,0
7848,7,26,36,1300,188.5512,0.008662,0.001387,5,0.000368,0.000397,0.005371,23.0188,37.9249,4.8863,36,0.000522,7,0.00035,0.000765
10079,8,NULL,NULL,NULL,254.2188,0.016608,0.000788,6,0.000926,0.00033,0.005408,14.9191,35.9921,5.7205,28,0.001129,6,0,0
8374,5,22,4,150,134.5398,0.001989,0.000238,6,0.000065,0.000238,0.003157,25.5724,42.1096,7.3973,13,0.000454,3,0,0
5640,7,26,24,1000,219.669,0.010871,0.000957,5,0.00109,0.000186,0.004412,14.3273,43.9036,6.6988,16,0.001754,5,0,0
6177,7,21,6,500,115.7556,0.002693,0.000478,5,0.000326,0.000513,0.004406,20.4244,51.3333,4.3783,22,0.000711,7,0,0.000221
6904,4,23,20,450,107.4432,0.000412,0.000122,3,0.000061,0.000321,0.002671,36.8046,69.3257,7.4343,17,0.001404,5,0,0
1237,3,19,20,1000,61.875,0.00187,0.000248,4,0.000207,0.000176,0.003317,44.925,78.4299,3.0779,23,0.000568,8,0,0
2000,6,16,168,1260,233.3058,0.017521,0.000744,10,0.000178,0.000235,0.005137,25.5962,38.9165,5.0961,43,0.001027,10,0.000315,0.000502
2926,6,19,28,550,162.6486,0.003926,0.001376,7,0.000043,0.000043,0.00384,25.9476,49.8955,6.9142,17,0.000946,9,0,0.000115
4291,3,21,12,650,70.6056,0.001023,0.000094,4,0,0.000281,0.002965,46.3873,70.8228,4.2468,26,0.000722,6,0,0
6055,6,16,36,1000,200.8446,0.011853,0.000793,8,0.000092,0.000609,0.00515,31.4221,40.1686,4.9222,32,0.001369,8,0.000242,0.00025
3635,3,19,12,600,107.3178,0.000007,0.000015,2,0.000007,0.000366,0.003551,32.0331,59.0268,5.4825,31,0.001201,7,0,0
1866,5,35,12,800,115.0644,0.001712,0.000371,5,0.000057,0.000628,0.001683,28.9655,88.9492,12.0508,10,0.001883,5,0,0
5366,3,31,10,400,92.7906,0.001372,0.000245,2,0,0.000147,0.002025,61.5935,86.7742,8.3548,11,0.002923,5,0,0
3180,2,26,16,100,70.9566,0.001966,0.00043,6,0.000106,0.000439,0.003225,41.1212,66.0252,3.5164,29,0.000552,8,0,0.000227
4116,2,26,12,200,114.6144,0.001605,0.000267,6,0,0.000433,0.002726,27.3803,63.3084,7.5374,18,0.000828,5,0,0
10063,8,NULL,NULL,NULL,364.8504,0.042576,0.000996,8,0.000176,0.000146,0.004687,19.9499,41.1417,5.6167,18,0.000674,7,0,0
6943,5,23,20,1600,122.511,0.00107,0.000317,9,0.000017,0.000154,0.003639,37.0943,65.8165,6.0282,32,0.003056,7,0,0.000026
2241,4,35,20,800,53.6736,0.001249,0.00017,3,0,0.00017,0.003009,57.2152,84.8553,2.9245,16,0.000814,5,0,0
1463,7,17,56,1600,202.0026,0.01307,0.000816,4,0.000149,0.000378,0.006615,20.0964,33.9368,3.7699,25,0.001154,7,0,0
6842,1,22,4,30,74.3148,0.001197,0.000257,4,0.000015,0.000818,0.002666,51.84,96.2273,4.7898,22,0.000803,7,0,0.000015
10047,8,NULL,NULL,NULL,175.5936,0.01268,0.000934,9,0.000098,0.00101,0.005265,27.1322,43.7278,3.8371,24,0.000575,5,0,0
10089,8,NULL,NULL,NULL,259.6296,0.020425,0.000743,9,0.000621,0.000146,0.004555,18.6059,42.8342,6.2754,46,0.000877,5,0,0
4130,2,16,20,85,89.1858,0.003984,0.000233,0,0,0.000058,0.002792,41.3403,77.0625,4.7135,16,0.000771,5,0,0
10038,8,NULL,NULL,NULL,146.3892,0.006701,0.0004,10,0.000883,0.002384,0.003617,18.4444,47.3364,5.8341,17,0.00095,8,0.000017,0.000167
8063,3,30,8,420,55.0902,0.001247,0.000266,8,0,0.000089,0.002777,52.0698,90.8174,3.3275,18,0.000378,11,0,0
6393,7,22,56,3000,169.6974,0.004626,0.000517,6,0.00012,0.000397,0.006112,25.5613,35.2326,4.3308,30,0.001357,7,0.000323,0.000443
6615,5,20,10,280,129.1194,0.006388,0.001108,8,0.000413,0.000648,0.00376,24.0126,51.4734,4.9404,26,0.00145,7,0.000059,0.000083
5649,5,21,6,110,126.0846,0.002343,0.000172,3,0.000014,0.000187,0.00434,39.0033,47.351,4.6887,18,0.001753,6,0.000474,0.000201
350,4,16,14,150,130.4472,0.002257,0.000571,10,0.000026,0.001038,0.003568,37.3869,50.5018,6.3309,21,0.00109,7,0.00035,0.000052
8865,3,16,6,300,62.1174,0.000033,0.000044,3,0.000011,0.000198,0.003581,39.6049,64.2462,3.2646,19,0.000496,5,0,0
953,7,25,42,2400,182.6208,0.005607,0.00031,8,0.000203,0.000662,0.005254,24.4969,38.626,5.4065,18,0.001164,7,0,0
1212,2,35,8,500,54.0468,0.001328,0.000106,2,0.000266,0.000319,0.001576,40.9545,128.809,6.1685,13,0.000832,5,0,0
2989,2,16,20,100,53.5938,0.00177,0.000205,2,0.000029,0.000015,0.002706,65.0217,84.3459,3.1405,11,0.000834,4,0,0
305,6,20,28,1600,195.1986,0.006012,0.000336,5,0.000063,0.000294,0.003931,30.9462,41.5829,7.6631,13,0.001408,5,0,0.000021
8364,4,19,4,500,113.6286,0.005243,0.000419,5,0.000051,0.00052,0.003364,47.3333,66.3396,5.1472,23,0.001422,7,0.00019,0.000178
7166,4,27,6,300,59.064,0.00106,0.000242,4,0.00005,0.0002,0.003347,67.26,67.8005,3,34,0.000618,6,0,0.000008
8338,2,18,28,630,93.6336,0.00139,0.00014,3,0,0.000519,0.00292,44.8889,72.7885,5.5769,20,0.000505,4,0,0
8208,1,20,30,130,80.1444,0.000472,0.000079,3,0,0.001406,0.002064,28.8421,101.2,7.1524,18,0.000659,7,0,0.000029
5215,4,23,24,900,65.8242,0.000826,0.000096,0,0.000096,0.000096,0.003383,61.0546,73.0427,3.4242,28,0.00081,6,0,0
5241,4,23,10,400,121.818,0.004401,0.000629,3,0,0.000079,0.003772,34.3497,57.2778,5.0139,15,0.000655,6,0,0.000079
2323,4,20,2,500,136.6464,0.002123,0.000292,0,0.000138,0.001,0.00263,27.7647,60.6784,8.9708,25,0.002153,5,0,0
8300,6,26,14,1400,126.1584,0.002124,0.000276,4,0.000476,0.000638,0.003876,35.9704,53.0516,5.5332,30,0.001191,9,0.00001,0
1862,2,20,4,50,94.2618,0.000481,0.000058,1,0.000048,0.000953,0.002425,21.9283,71.746,7.4087,25,0.000481,7,0,0
10046,8,NULL,NULL,NULL,334.524,0.017742,0.001548,6,0.000384,0.004041,0.00778,13.5401,28.2243,5.6862,29,0.002161,9,0.000145,0.000073
2076,7,23,56,2400,136.2432,0.006425,0.000855,10,0.00001,0.000185,0.005132,28.0987,39.9318,4.0322,33,0.001118,10,0.000107,0.000826
2051,1,16,6,670,56.6298,0.00053,0.000268,1,0.000006,0.000033,0.001868,102.5269,111.1761,5.5075,23,0.000508,9,0.00005,0.000195
